audience_status,rating_G,rating_NC17,rating_NR,rating_PG,rating_PG-13,rating_R,runtime_in_minutes,tomatometer_count,audience_rating,audience_count,audience_top_critics_count,audience_fresh_critics_count,audience_rotten_critics_count
1,0,0,0,0,1,0,4.5217885770490405,165,61.0,39689.0,48,82,83
0,0,0,0,0,1,0,4.727387818712341,194,51.0,350530.0,46,81,113
0,0,0,0,0,0,1,4.532599493153256,69,45.0,34873.0,21,55,14
1,0,0,0,0,0,1,4.6443908991413725,13,70.0,1349.0,4,7,6
0,0,0,1,0,0,0,4.574710978503383,8,35.0,4226.0,0,1,7
1,0,0,1,0,0,0,4.61512051684126,5,64.0,4989.0,0,4,1
0,0,0,0,0,1,0,4.663439094112067,70,52.0,33549.0,18,16,54
1,0,0,0,0,1,0,4.787491742782046,22,82.0,13388.0,8,8,14
1,0,0,0,0,0,1,4.553876891600541,32,86.0,7988.0,5,27,5
1,0,0,0,0,1,0,4.406719247264253,121,61.0,174347.0,33,56,65
1,0,0,1,0,0,0,4.543294782270004,14,78.0,562.0,4,13,1
0,1,0,0,0,0,0,4.248495242049359,8,17.0,2992.0,0,2,6
0,0,0,0,0,0,1,4.605170185988092,7,0.0,87.0,0,0,0
0,0,0,0,0,0,1,4.418840607796598,131,39.0,1467.0,27,98,33
1,0,0,0,1,0,0,4.605170185988092,60,67.0,1817.0,25,55,5
0,0,0,0,0,0,1,4.543294782270004,10,54.0,2938.0,5,7,3
0,0,0,0,0,0,1,4.394449154672439,21,52.0,1518.0,5,16,5
1,0,0,0,0,0,1,4.795790545596741,35,74.0,131245.0,5,23,12
0,0,0,0,0,0,1,4.499809670330265,122,48.0,6723.0,28,95,27
0,0,0,0,0,0,1,4.574710978503383,169,33.0,1771.0,32,96,73
1,0,0,1,0,0,0,4.6443908991413725,62,86.0,19026.0,12,61,1
0,0,0,0,0,1,0,4.574710978503383,28,46.0,11421.0,7,1,27
0,0,0,0,0,0,1,4.430816798843313,6,41.0,7034.0,0,1,5
0,0,0,0,0,1,0,4.553876891600541,19,43.0,361.0,9,10,9
0,0,0,0,0,0,1,4.499809670330265,6,30.0,2627.0,0,1,5
0,0,0,0,1,0,0,4.653960350157523,9,48.0,1110.0,0,9,0
0,0,0,0,0,0,1,4.859812404361672,124,37.0,6615.0,35,54,70
1,0,0,1,0,0,0,4.330733340286331,24,84.0,286.0,10,24,0
1,0,0,0,0,0,1,4.867534450455582,207,63.0,68338.0,48,166,41
0,0,0,0,0,0,1,4.564348191467836,29,41.0,10057.0,7,5,24
1,0,0,0,0,1,0,4.61512051684126,18,62.0,70126.0,5,3,15
0,0,0,1,0,0,0,4.653960350157523,15,27.0,1500.0,9,8,7
0,0,0,1,0,0,0,4.543294782270004,21,42.0,597.0,8,10,11
0,0,0,1,0,0,0,5.062595033026967,68,59.0,96.0,16,53,15
1,0,0,0,0,0,1,4.820281565605037,166,68.0,60066.0,38,83,83
0,0,0,0,0,0,1,4.574710978503383,7,51.0,1528.0,3,1,6
1,0,0,1,0,0,0,4.48863636973214,46,74.0,1103.0,15,42,4
0,0,0,0,0,0,1,4.454347296253507,212,37.0,641700.0,50,108,104
1,0,0,0,0,1,0,4.6443908991413725,172,83.0,1067514.0,40,140,32
1,0,0,0,0,0,1,4.941642422609304,17,75.0,4205.0,7,12,5
0,0,0,0,0,0,1,4.584967478670572,22,50.0,4062.0,10,15,7
0,0,0,0,0,1,0,4.605170185988092,8,46.0,56789.0,0,5,3
1,0,0,1,0,0,0,4.8283137373023015,9,74.0,2323.0,1,7,2
1,0,0,0,0,1,0,4.543294782270004,175,61.0,745356.0,41,139,36
1,1,0,0,0,0,0,4.852030263919617,14,77.0,3761.0,0,14,0
0,0,0,0,0,1,0,4.68213122712422,7,36.0,10879.0,0,2,5
1,0,0,1,0,0,0,4.770684624465665,6,84.0,1516.0,0,5,1
0,0,0,0,0,1,0,4.787491742782046,86,53.0,230913.0,25,49,37
1,0,0,0,0,0,1,4.804021044733257,55,87.0,2233.0,16,46,9
0,0,0,0,0,0,1,4.61512051684126,136,56.0,213956.0,37,80,56
0,0,0,0,0,1,0,4.574710978503383,34,57.0,1478.0,10,24,10
1,0,0,0,0,1,0,4.700480365792417,368,69.0,11775.0,46,137,231
0,0,0,0,1,0,0,4.532599493153256,42,30.0,51791.0,10,5,37
1,0,0,0,0,0,1,4.718498871295094,52,85.0,56473.0,13,47,5
0,0,0,0,0,1,0,4.51085950651685,17,36.0,163705.0,5,1,16
0,0,0,1,0,0,0,4.605170185988092,6,29.0,84.0,3,2,4
0,0,0,0,0,1,0,4.90527477843843,225,58.0,282006.0,48,126,99
1,0,0,1,0,0,0,4.356708826689592,10,91.0,1170.0,3,10,0
1,0,0,0,1,0,0,4.672828834461906,193,78.0,908669.0,48,161,32
0,0,0,0,0,1,0,4.61512051684126,152,59.0,102241.0,46,106,46
1,0,0,0,0,0,1,4.787491742782046,32,70.0,2647.0,10,26,6
0,0,0,0,0,0,1,4.454347296253507,20,57.0,16.0,5,17,3
0,0,0,0,0,0,1,4.454347296253507,49,31.0,13743.0,17,14,35
1,0,0,0,1,0,0,5.10594547390058,11,96.0,20084.0,4,10,1
1,0,0,1,0,0,0,5.087596335232384,5,71.0,49.0,1,4,1
1,0,0,1,0,0,0,4.499809670330265,46,81.0,3756.0,17,36,10
0,0,0,0,0,0,1,4.653960350157523,44,31.0,4253.0,21,18,26
0,0,0,0,1,0,0,4.356708826689592,9,35.0,117.0,1,8,1
0,0,0,0,0,1,0,4.543294782270004,149,59.0,78775.0,36,82,67
0,0,0,0,0,0,1,4.454347296253507,83,31.0,5285.0,33,30,53
1,0,0,1,0,0,0,4.477336814478207,12,91.0,1124.0,4,9,3
0,0,0,0,0,0,1,4.499809670330265,67,40.0,444137.0,20,8,59
1,0,0,1,0,0,0,4.330733340286331,6,80.0,754.0,0,5,1
0,0,0,0,0,0,1,4.48863636973214,27,31.0,7905.0,7,8,19
1,0,0,0,0,0,1,4.663439094112067,24,77.0,21142.0,7,17,7
1,0,0,1,0,0,0,4.532599493153256,76,89.0,9.0,14,62,14
0,1,0,0,0,0,0,4.59511985013459,5,59.0,491.0,1,5,0
1,0,0,1,0,0,0,4.624972813284271,13,68.0,190.0,5,13,0
1,0,0,0,0,0,1,4.574710978503383,18,79.0,1039.0,4,14,4
1,0,0,0,0,1,0,4.718498871295094,23,60.0,12859.0,11,1,22
0,0,0,1,0,0,0,4.543294782270004,7,22.0,27.0,2,4,3
0,0,0,1,0,0,0,4.48863636973214,11,37.0,1630.0,6,3,8
0,0,0,1,0,0,0,4.499809670330265,27,52.0,2107.0,6,19,8
0,0,0,1,0,0,0,4.477336814478207,6,38.0,260.0,3,1,5
1,0,0,0,0,1,0,4.948759890378168,15,73.0,2976.0,1,8,7
0,0,0,0,0,0,1,4.532599493153256,44,41.0,2301.0,10,34,10
1,0,0,0,0,0,1,4.564348191467836,71,83.0,4102.0,24,67,4
1,0,0,0,0,1,0,4.454347296253507,11,72.0,548.0,5,6,5
1,0,0,1,0,0,0,4.605170185988092,10,78.0,28.0,5,9,1
0,0,0,1,0,0,0,4.5217885770490405,8,57.0,176.0,3,5,3
0,0,0,0,0,1,0,4.672828834461906,60,58.0,132093.0,15,3,57
0,0,0,0,0,0,1,4.663439094112067,87,34.0,5427.0,29,35,52
1,0,0,0,0,1,0,4.553876891600541,108,92.0,34313.0,33,74,34
0,0,0,0,0,0,1,4.672828834461906,145,35.0,12309.0,40,108,37
1,0,0,1,0,0,0,4.59511985013459,9,67.0,15.0,5,1,8
1,0,0,0,0,0,1,4.624972813284271,37,69.0,3298.0,15,33,4
0,0,0,1,0,0,0,4.418840607796598,37,54.0,856.0,16,29,8
1,0,0,0,1,0,0,5.1647859739235145,40,82.0,9223.0,6,39,1
0,0,0,0,1,0,0,4.605170185988092,7,46.0,9322.0,1,2,5
1,0,0,0,0,0,1,4.5217885770490405,106,79.0,55686.0,30,83,23
0,0,0,1,0,0,0,4.59511985013459,20,37.0,400.0,3,14,6
1,1,0,0,0,0,0,5.187385805840755,23,90.0,42903.0,3,20,3
0,0,0,0,0,1,0,4.6913478822291435,5,38.0,1526.0,0,0,0
1,0,0,0,0,0,1,4.653960350157523,111,67.0,6436.0,37,72,39
0,0,0,0,0,0,1,4.74493212836325,152,58.0,30699.0,40,130,22
0,0,0,0,1,0,0,5.043425116919247,8,38.0,2023.0,1,0,8
1,0,0,0,1,0,0,4.852030263919617,57,92.0,306889.0,10,48,9
1,0,0,0,0,1,0,4.795790545596741,88,79.0,10937.0,30,61,27
0,0,0,0,0,1,0,4.5217885770490405,107,39.0,421361.0,24,10,97
1,0,0,0,1,0,0,4.574710978503383,7,77.0,45395.0,0,2,5
1,0,0,0,0,0,1,4.867534450455582,56,70.0,50220.0,22,35,21
1,0,0,1,0,0,0,4.454347296253507,13,64.0,479.0,4,4,9
0,0,0,0,0,0,1,4.709530201312334,19,43.0,7642.0,1,7,12
0,0,0,1,0,0,0,4.290459441148391,14,54.0,882.0,13,7,7
0,0,0,1,0,0,0,4.382026634673881,17,55.0,720.0,5,12,5
0,0,0,1,0,0,0,4.31748811353631,6,45.0,1952.0,2,4,2
1,0,0,0,0,0,1,4.7535901911063645,39,71.0,40797.0,9,33,6
0,0,0,0,0,0,1,4.442651256490317,68,32.0,4596.0,25,9,59
0,0,0,1,0,0,0,4.499809670330265,11,56.0,9.0,4,11,0
0,0,0,0,0,0,1,4.574710978503383,19,30.0,87453.0,8,6,13
1,0,0,1,0,0,0,4.543294782270004,35,80.0,215.0,14,31,4
1,0,0,0,0,0,1,4.553876891600541,340,60.0,28304.0,56,297,43
0,0,0,0,0,1,0,4.700480365792417,29,30.0,42387.0,3,9,20
0,0,0,1,0,0,0,4.330733340286331,7,20.0,462.0,3,6,1
1,0,0,0,0,0,1,4.276666119016055,11,65.0,513.0,0,8,3
0,0,0,1,0,0,0,4.663439094112067,21,45.0,29366.0,4,3,18
0,0,0,0,0,1,0,4.718498871295094,52,57.0,33042.0,14,22,30
1,0,0,0,0,0,1,4.584967478670572,7,61.0,1728.0,1,5,2
0,0,0,0,0,0,1,4.564348191467836,64,51.0,11840.0,19,45,19
1,0,0,0,1,0,0,4.867534450455582,15,85.0,3108.0,3,10,5
1,0,0,1,0,0,0,4.605170185988092,26,81.0,1684.0,11,26,0
1,0,0,0,0,1,0,4.605170185988092,24,73.0,20987.0,4,4,20
1,0,0,1,0,0,0,4.74493212836325,40,66.0,4704.0,8,31,9
1,0,0,0,0,0,1,4.68213122712422,74,77.0,25377.0,29,35,39
1,0,0,1,0,0,0,4.564348191467836,26,96.0,21663.0,7,21,5
0,0,0,0,0,0,1,4.59511985013459,161,39.0,30554.0,44,82,79
1,0,0,1,0,0,0,4.23410650459726,12,80.0,458.0,6,10,2
0,0,0,0,0,0,1,4.574710978503383,88,24.0,35585.0,20,4,84
0,0,0,1,0,0,0,4.394449154672439,17,42.0,111.0,8,16,1
0,0,0,0,0,1,0,4.553876891600541,6,46.0,5048.0,1,1,5
0,0,0,0,0,0,1,5.298317366548036,10,14.0,1559.0,0,2,8
0,0,0,0,0,0,1,4.382026634673881,9,37.0,1197.0,1,4,5
0,0,0,0,0,0,1,4.574710978503383,159,53.0,41481.0,32,116,43
0,0,0,1,0,0,0,4.543294782270004,32,51.0,2498.0,7,23,9
1,0,0,0,1,0,0,4.584967478670572,142,77.0,193562.0,36,101,41
0,1,0,0,0,0,0,4.3694478524670215,49,22.0,91454.0,18,4,45
0,0,0,0,1,0,0,4.553876891600541,126,46.0,64164.0,35,67,59
0,0,0,0,0,0,1,4.48863636973214,14,40.0,314.0,4,9,5
1,0,0,1,0,0,0,4.574710978503383,89,62.0,1453.0,25,80,9
1,0,0,1,0,0,0,4.736198448394496,21,88.0,1665.0,4,19,2
0,0,0,0,0,0,1,4.51085950651685,21,47.0,4894.0,4,10,11
1,0,0,0,0,0,1,4.634728988229636,33,77.0,5199.0,7,33,0
0,0,0,0,0,0,1,4.574710978503383,10,59.0,633.0,3,8,2
1,0,0,0,0,1,0,4.852030263919617,189,85.0,119509.0,49,151,38
1,0,0,0,0,1,0,4.820281565605037,265,74.0,188705.0,52,212,53
1,0,0,0,0,0,1,4.852030263919617,56,84.0,141686.0,15,41,15
1,0,0,0,1,0,0,4.727387818712341,20,71.0,9067.0,1,16,4
1,0,0,0,0,0,1,4.48863636973214,58,83.0,57378.0,12,52,6
1,0,0,1,0,0,0,4.406719247264253,7,100.0,44.0,3,4,3
1,0,0,0,0,0,1,4.61512051684126,108,82.0,619.0,24,95,13
0,0,0,0,0,0,1,4.564348191467836,133,42.0,8932.0,42,51,82
0,0,0,0,0,1,0,4.653960350157523,375,50.0,119037.0,57,279,96
1,0,0,1,0,0,0,4.5217885770490405,22,86.0,4802.0,3,21,1
1,0,0,0,0,1,0,4.852030263919617,206,74.0,407867.0,47,125,81
1,0,0,0,1,0,0,4.736198448394496,91,60.0,3377.0,33,74,17
1,0,0,0,1,0,0,4.634728988229636,17,80.0,4736.0,3,15,2
1,0,0,0,0,1,0,4.736198448394496,276,91.0,103626.0,57,247,29
0,0,0,1,0,0,0,4.574710978503383,20,50.0,20979.0,7,10,10
0,0,0,0,0,1,0,4.382026634673881,40,31.0,37897.0,14,3,37
1,0,0,0,0,0,1,4.890349128221754,16,73.0,5521.0,3,7,9
0,1,0,0,0,0,0,4.465908118654584,76,53.0,57080.0,20,56,20
1,0,0,0,1,0,0,4.6443908991413725,18,88.0,32961.0,5,11,7
0,0,0,0,0,1,0,4.820281565605037,46,38.0,59201.0,13,21,25
1,0,0,0,0,0,1,4.804021044733257,48,72.0,179252.0,9,40,8
0,0,0,0,0,1,0,4.795790545596741,21,50.0,5334.0,7,5,16
1,0,0,0,0,0,1,4.477336814478207,6,63.0,1168.0,1,5,1
0,0,0,0,0,0,1,4.499809670330265,9,29.0,865.0,3,1,8
1,0,0,0,0,1,0,4.875197323201151,112,77.0,53471.0,26,80,32
0,0,0,0,0,0,1,4.499809670330265,8,40.0,10591.0,0,4,4
1,1,0,0,0,0,0,4.672828834461906,32,76.0,12015.0,5,22,10
0,0,0,0,0,0,1,4.454347296253507,18,35.0,411.0,3,11,7
0,0,0,0,0,0,1,4.700480365792417,16,33.0,915.0,5,5,11
1,0,0,0,1,0,0,4.574710978503383,15,72.0,1692.0,3,12,3
1,0,0,0,0,0,1,4.736198448394496,132,72.0,102347.0,38,79,53
1,0,0,0,0,0,1,4.867534450455582,42,91.0,34936.0,7,31,11
0,0,0,0,1,0,0,4.430816798843313,31,32.0,36548.0,9,2,29
1,0,0,1,0,0,0,4.553876891600541,15,65.0,448.0,3,3,12
1,0,0,0,0,1,0,4.382026634673881,127,79.0,46406.0,35,92,35
1,0,0,0,0,0,1,4.6443908991413725,153,75.0,304154.0,35,80,73
0,0,0,0,0,0,1,4.574710978503383,48,45.0,22416.0,19,7,41
0,0,0,0,1,0,0,4.709530201312334,23,59.0,642.0,12,14,9
1,0,0,0,0,1,0,4.543294782270004,225,68.0,47417.0,43,165,60
1,0,0,0,0,0,1,4.499809670330265,144,79.0,6989.0,47,123,21
1,0,0,0,0,0,1,4.653960350157523,152,82.0,14566.0,37,139,13
0,0,0,0,0,0,1,4.634728988229636,23,52.0,1006.0,8,9,14
1,0,0,0,0,0,1,4.553876891600541,17,71.0,3350.0,5,14,3
1,0,0,0,1,0,0,5.402677381872279,84,93.0,74934.0,22,82,2
1,0,0,0,0,1,0,4.718498871295094,152,73.0,469720.0,37,129,23
1,0,0,0,1,0,0,4.61512051684126,30,87.0,17936.0,4,28,2
1,0,0,0,1,0,0,4.499809670330265,223,83.0,142685.0,51,208,15
1,1,0,0,0,0,0,4.51085950651685,70,67.0,508714.0,21,68,2
0,0,0,0,0,0,1,4.727387818712341,22,53.0,644.0,14,8,14
1,0,0,0,0,0,1,4.634728988229636,23,84.0,2700.0,8,14,9
0,0,0,0,0,0,1,4.584967478670572,127,49.0,45315.0,32,53,74
1,0,0,0,0,0,1,4.477336814478207,83,65.0,130708.0,16,17,66
0,0,0,0,0,1,0,4.418840607796598,87,24.0,30393.0,22,5,82
1,0,0,0,0,0,1,4.962844630259907,48,77.0,28130.0,19,10,38
1,0,0,0,1,0,0,4.605170185988092,25,65.0,726215.0,5,18,7
1,0,0,0,0,0,1,4.553876891600541,107,67.0,18423.0,34,76,31
0,0,0,1,0,0,0,4.634728988229636,19,55.0,4741.0,6,10,9
0,0,0,0,1,0,0,4.709530201312334,5,57.0,270.0,2,3,2
1,0,0,1,0,0,0,4.442651256490317,16,80.0,166.0,7,14,2
1,0,0,0,0,0,1,4.553876891600541,10,66.0,1008.0,1,7,3
1,0,0,0,0,0,1,4.553876891600541,66,80.0,61507.0,20,56,10
1,0,0,1,0,0,0,4.700480365792417,31,72.0,1633.0,10,26,5
1,0,0,1,0,0,0,4.77912349311153,6,82.0,220.0,5,6,0
1,0,0,1,0,0,0,4.382026634673881,7,69.0,900.0,4,6,1
1,0,0,0,0,1,0,4.663439094112067,112,76.0,8627.0,30,103,9
0,0,0,0,0,1,0,4.48863636973214,114,50.0,6659.0,35,89,25
1,0,0,1,0,0,0,4.624972813284271,10,62.0,1682.0,0,8,2
1,1,0,0,0,0,0,4.6913478822291435,50,92.0,23112.0,11,48,2
1,0,0,0,0,0,1,4.653960350157523,17,71.0,5642.0,1,15,2
0,0,0,1,0,0,0,4.867534450455582,20,25.0,1496.0,5,11,9
0,0,0,1,0,0,0,4.454347296253507,6,55.0,2977.0,1,3,3
0,0,0,0,0,0,1,4.51085950651685,16,41.0,3256.0,1,5,11
1,0,0,0,1,0,0,4.543294782270004,142,86.0,23751.0,31,124,18
1,0,0,1,0,0,0,4.543294782270004,8,80.0,34.0,0,7,1
1,0,0,0,1,0,0,4.477336814478207,24,77.0,692.0,11,15,9
0,0,0,0,0,1,0,4.574710978503383,67,50.0,1640.0,26,33,34
0,0,0,0,0,0,1,4.672828834461906,14,44.0,5376.0,4,10,4
0,0,0,0,0,0,1,4.48863636973214,20,41.0,805.0,5,8,12
0,0,0,0,0,0,1,4.859812404361672,40,39.0,35815.0,14,13,27
1,0,0,0,0,1,0,4.867534450455582,75,89.0,267605.0,19,72,3
0,0,0,0,1,0,0,4.90527477843843,34,59.0,38286.0,8,25,9
0,0,0,0,0,0,1,4.605170185988092,191,52.0,125381.0,41,76,115
1,0,0,1,0,0,0,4.59511985013459,17,81.0,4927.0,3,10,7
0,0,0,1,0,0,0,4.48863636973214,9,35.0,10912.0,2,2,7
1,0,0,0,0,0,1,4.543294782270004,77,76.0,1718.0,30,67,10
1,0,0,0,0,0,1,4.672828834461906,38,77.0,9151.0,12,31,7
1,0,0,0,0,0,1,4.875197323201151,114,74.0,45840.0,30,59,55
1,0,0,1,0,0,0,4.672828834461906,35,80.0,546.0,16,29,6
0,0,0,1,0,0,0,4.672828834461906,10,54.0,1230.0,1,8,2
1,0,0,0,1,0,0,4.718498871295094,7,87.0,2748.0,1,5,2
1,0,0,0,0,0,1,4.867534450455582,49,89.0,2918.0,20,41,8
0,0,0,0,1,0,0,4.6913478822291435,92,49.0,25862.0,32,36,56
1,0,0,0,0,0,1,4.74493212836325,287,73.0,29920.0,41,211,76
1,0,0,1,0,0,0,4.499809670330265,12,71.0,673.0,3,9,3
1,0,0,0,0,1,0,4.30406509320417,10,74.0,10104.0,1,3,7
0,0,0,0,1,0,0,4.51085950651685,97,52.0,186544.0,30,39,58
1,0,0,1,0,0,0,4.382026634673881,6,75.0,108.0,0,5,1
1,1,0,0,0,0,0,4.356708826689592,10,73.0,6531.0,2,9,1
1,0,0,1,0,0,0,4.859812404361672,22,73.0,408.0,7,21,1
0,0,0,0,0,0,1,4.663439094112067,68,54.0,1303.0,23,42,26
0,0,0,1,0,0,0,4.624972813284271,16,48.0,324.0,5,15,1
1,0,0,0,0,0,1,4.74493212836325,29,67.0,5444.0,9,11,18
0,0,0,1,0,0,0,4.5217885770490405,8,37.0,136.0,2,6,2
0,0,0,1,0,0,0,4.875197323201151,14,55.0,31.0,3,6,8
1,0,0,0,1,0,0,4.795790545596741,15,95.0,514.0,8,13,2
1,0,0,0,0,0,1,4.882801922586371,185,77.0,103.0,42,157,28
0,0,0,0,0,0,1,4.804021044733257,101,32.0,131169.0,26,11,90
0,0,0,0,1,0,0,4.5217885770490405,117,49.0,72018.0,29,29,88
0,0,0,0,0,0,1,4.653960350157523,187,38.0,27080.0,45,40,147
1,0,0,1,0,0,0,4.543294782270004,54,83.0,1476.0,18,51,3
0,0,0,0,0,0,1,4.394449154672439,226,41.0,585589.0,53,152,74
1,0,0,1,0,0,0,4.189654742026425,12,68.0,4862.0,0,9,3
0,0,0,0,1,0,0,4.477336814478207,15,55.0,8207.0,1,6,9
0,0,0,1,0,0,0,4.5217885770490405,24,57.0,282.0,9,24,0
1,0,0,1,0,0,0,4.48863636973214,8,78.0,412.0,3,8,0
0,0,0,1,0,0,0,4.418840607796598,13,15.0,219.0,4,2,11
0,0,0,1,0,0,0,4.543294782270004,23,56.0,470.0,4,20,3
0,0,0,0,0,1,0,4.875197323201151,221,54.0,456521.0,43,76,145
0,0,0,0,0,1,0,4.59511985013459,31,31.0,19236.0,3,7,24
0,0,0,0,1,0,0,4.6913478822291435,119,55.0,51309.0,35,90,29
1,0,0,0,0,0,1,4.663439094112067,55,78.0,5006.0,13,28,27
1,0,0,1,0,0,0,4.543294782270004,10,74.0,412.0,5,5,5
0,0,0,0,0,0,1,4.465908118654584,94,52.0,24763.0,28,20,74
1,0,0,0,0,1,0,4.442651256490317,8,94.0,92.0,3,5,3
0,0,0,0,0,0,1,4.787491742782046,50,40.0,8545.0,12,12,38
0,0,0,0,0,0,1,4.812184355372417,16,54.0,9165.0,2,6,10
1,0,0,1,0,0,0,4.804021044733257,27,69.0,49.0,9,27,0
0,0,0,0,0,0,1,4.736198448394496,87,57.0,41633.0,37,26,61
1,0,0,0,0,0,1,4.770684624465665,107,78.0,2726.0,39,84,23
0,0,0,1,0,0,0,4.61512051684126,8,47.0,304.0,3,4,4
1,0,0,1,0,0,0,4.477336814478207,13,68.0,1692.0,3,9,4
0,0,0,1,0,0,0,4.564348191467836,5,59.0,243.0,2,1,4
0,0,0,1,0,0,0,4.605170185988092,10,18.0,3015.0,8,2,8
1,0,0,1,0,0,0,4.553876891600541,43,73.0,342.0,16,39,4
1,0,0,1,0,0,0,4.564348191467836,83,86.0,7505.0,32,79,4
1,0,0,0,1,0,0,4.74493212836325,139,75.0,264854.0,42,86,53
0,0,0,0,0,1,0,4.7535901911063645,216,43.0,57224.0,34,39,177
1,0,0,0,0,1,0,4.418840607796598,22,60.0,426.0,15,18,4
1,0,0,1,0,0,0,4.844187086458591,12,87.0,4991.0,0,12,0
1,0,0,1,0,0,0,4.564348191467836,11,74.0,710.0,2,9,2
0,0,0,0,0,0,1,4.770684624465665,41,49.0,53567.0,9,16,25
0,0,0,0,0,0,1,4.48863636973214,52,41.0,4933.0,20,33,19
1,0,0,0,1,0,0,4.394449154672439,53,76.0,1281.0,14,52,1
0,0,0,0,0,0,1,4.709530201312334,114,52.0,157.0,28,65,49
0,0,0,1,0,0,0,4.382026634673881,15,24.0,407.0,8,2,13
1,0,0,0,0,0,1,4.584967478670572,28,75.0,32.0,6,13,15
1,0,0,1,0,0,0,4.859812404361672,25,76.0,314.0,4,21,4
0,0,0,0,0,0,1,4.394449154672439,134,35.0,92833.0,36,53,81
1,0,0,1,0,0,0,4.465908118654584,9,75.0,453.0,2,5,4
0,1,0,0,0,0,0,4.74493212836325,6,56.0,4481.0,0,4,2
1,0,0,0,0,1,0,4.59511985013459,99,69.0,64413.0,30,62,37
1,0,0,0,1,0,0,4.736198448394496,12,77.0,849.0,6,12,0
1,0,0,1,0,0,0,4.700480365792417,9,72.0,328.0,3,7,2
0,0,0,0,0,1,0,4.553876891600541,7,43.0,127.0,3,1,6
1,0,0,1,0,0,0,4.770684624465665,34,83.0,3118.0,14,27,7
0,0,0,0,0,0,1,4.532599493153256,106,46.0,58779.0,25,27,79
1,0,0,1,0,0,0,4.74493212836325,14,91.0,768.0,2,13,1
1,0,0,1,0,0,0,4.867534450455582,24,82.0,672.0,7,20,4
1,0,0,0,0,0,1,4.8283137373023015,42,90.0,18154.0,13,38,4
1,0,0,0,0,0,1,4.787491742782046,87,81.0,8886.0,36,69,18
1,0,0,1,0,0,0,4.532599493153256,16,84.0,839.0,4,13,3
1,0,0,0,0,0,1,4.532599493153256,44,79.0,31730.0,5,43,1
1,0,0,1,0,0,0,4.499809670330265,12,71.0,2741.0,6,8,4
0,0,0,0,0,1,0,4.465908118654584,110,32.0,246592.0,32,14,96
0,0,0,0,0,0,1,4.7535901911063645,25,51.0,9360.0,5,17,8
0,0,0,0,0,1,0,4.584967478670572,177,48.0,496854.0,39,65,112
1,0,0,0,1,0,0,4.51085950651685,20,88.0,7373.0,2,17,3
0,0,0,0,0,0,1,4.430816798843313,90,36.0,8042.0,32,40,50
0,0,0,0,0,0,1,4.74493212836325,99,55.0,91186.0,34,48,51
0,0,0,1,0,0,0,4.927253685157205,13,39.0,6253.0,5,6,7
0,0,0,0,0,0,1,4.653960350157523,22,54.0,2724.0,5,14,8
1,0,0,0,1,0,0,4.653960350157523,95,65.0,60628.0,23,38,57
1,0,0,1,0,0,0,4.762173934797756,14,87.0,870.0,6,12,2
1,0,0,0,0,0,1,4.700480365792417,218,77.0,170296.0,53,184,34
0,0,0,0,0,1,0,4.634728988229636,42,52.0,11980.0,10,8,34
1,0,0,0,0,1,0,4.90527477843843,16,75.0,6229.0,2,9,7
1,1,0,0,0,0,0,4.343805421853684,35,80.0,277881.0,6,28,7
0,0,0,0,0,0,1,4.700480365792417,21,30.0,11838.0,1,5,16
1,0,0,0,0,1,0,4.663439094112067,62,88.0,1116.0,25,54,8
0,0,0,0,0,1,0,4.727387818712341,206,37.0,109383.0,49,81,125
0,0,0,0,1,0,0,4.74493212836325,34,53.0,393787.0,8,13,21
0,0,0,0,0,0,1,4.499809670330265,9,32.0,10281.0,0,2,7
1,0,0,0,1,0,0,5.1647859739235145,36,77.0,4894.0,7,35,1
1,0,0,0,0,1,0,4.454347296253507,152,70.0,25681.0,34,122,30
0,0,0,0,0,0,1,4.61512051684126,60,43.0,42566.0,27,10,50
1,0,0,0,0,1,0,4.605170185988092,104,71.0,698900.0,31,24,80
0,0,0,0,0,0,1,4.605170185988092,12,14.0,36.0,5,8,4
0,0,0,0,0,1,0,4.59511985013459,25,49.0,542.0,16,16,9
0,0,0,0,0,0,1,4.5217885770490405,169,40.0,22011.0,44,88,81
1,0,0,1,0,0,0,4.700480365792417,28,91.0,2627.0,13,27,1
0,0,0,0,0,0,1,4.532599493153256,10,41.0,277.0,6,6,4
1,0,0,1,0,0,0,4.59511985013459,7,73.0,842.0,6,4,3
0,0,0,0,0,1,0,4.442651256490317,26,56.0,7352.0,2,13,13
1,0,0,0,0,1,0,4.442651256490317,193,64.0,436157.0,43,153,40
0,0,0,1,0,0,0,4.653960350157523,10,51.0,1274.0,1,6,4
1,1,0,0,0,0,0,4.418840607796598,128,76.0,59777.0,34,89,39
1,0,0,0,0,0,1,4.6443908991413725,30,84.0,38414.0,11,11,19
1,0,0,1,0,0,0,4.634728988229636,22,86.0,4771.0,4,21,1
1,0,0,0,0,0,1,4.672828834461906,59,73.0,12764.0,20,48,11
1,0,0,1,0,0,0,4.382026634673881,67,79.0,3407.0,33,66,1
0,0,0,1,0,0,0,4.454347296253507,23,56.0,430.0,10,21,2
0,0,0,0,0,0,1,4.499809670330265,8,45.0,63.0,2,3,5
0,0,0,0,1,0,0,4.812184355372417,20,39.0,2991.0,4,9,11
1,0,0,1,0,0,0,4.787491742782046,14,83.0,2207.0,0,13,1
